Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Lag_1,Lag_2,Lag_4,Rolling_Mean_4,Rolling_Std_4
2,2010-06-25,1939927.09,0,86.26,2.653,210.9950134,8.2,2010,6,25,553714.87,1399073.75,1183225.92,1315257.04,571547.3924533869
22,2010-06-25,1095020.33,0,74.37,2.81,136.3483143,8.348,2010,6,25,1939927.09,553714.87,1368312.45,1246934.01,579372.2038116291
36,2010-06-25,434879.87,0,84.14,2.601,210.0975233,8.464,2010,6,25,1095020.33,1939927.09,1399073.75,1005885.54,685780.4356826231
41,2010-06-25,1174209.52,0,66.0,2.715,189.4533931,7.363,2010,6,25,434879.87,1095020.33,553714.87,1161009.2025000001,616037.2452647858
1,2010-06-25,1422711.6,0,84.34,2.653,211.3386526,7.808,2010,6,25,1174209.52,434879.87,1939927.09,1031705.3300000001,421664.46624303877
6,2010-06-25,1640681.88,0,84.2,2.653,212.8641412,7.092,2010,6,25,1422711.6,1174209.52,1095020.33,1168120.7175,524661.7271200812
11,2010-06-25,1262025.08,0,84.5,2.653,214.6660741,7.343,2010,6,25,1640681.88,1422711.6,434879.87,1374907.02,204892.95820127043
34,2010-06-25,895800.07,0,78.47,2.654,126.1266,9.593,2010,6,25,1262025.08,1640681.88,1174209.52,1305304.6575000002,314021.9740353271
29,2010-06-25,585548.79,0,74.37,2.81,132.4976,10.16,2010,6,25,895800.07,1262025.08,1422711.6,1096013.955,456392.78645075014
25,2010-06-25,737569.14,0,72.17,2.808,204.5675459,7.856,2010,6,25,585548.79,895800.07,1640681.88,870235.77,290286.9317082934
35,2010-06-25,1230245.74,0,78.02,2.808,136.3483143,9.051,2010,6,25,737569.14,585548.79,1262025.08,862290.935,276076.8864032036
33,2010-06-25,259419.91,0,93.66,3.084,126.1266,9.849,2010,6,25,1230245.74,737569.14,895800.07,703195.895,404038.3749364909
23,2010-06-25,1415204.88,0,69.83,2.81,132.4976,5.435,2010,6,25,259419.91,1230245.74,585548.79,910609.9175,519863.6589694405
12,2010-06-25,958007.69,0,87.27,3.084,126.1266,14.099,2010,6,25,1415204.88,259419.91,737569.14,965719.5549999999,506928.6015899789
45,2010-06-25,792299.15,0,79.32,2.808,182.3806,8.899,2010,6,25,958007.69,1415204.88,1230245.74,856232.9074999999,477172.5934175424
13,2010-06-25,1970340.25,0,71.83,2.82,126.1266,8.107,2010,6,25,792299.15,958007.69,259419.91,1283962.9925,527989.3830679773
18,2010-06-25,1220983.17,0,74.04,2.81,132.4976,9.269,2010,6,25,1970340.25,792299.15,1415204.88,1235407.565,520778.2230298065
14,2010-06-25,2246179.91,0,79.32,2.808,182.3806,8.899,2010,6,25,1220983.17,1970340.25,958007.69,1557450.62,669201.7629031604
17,2010-06-25,893995.44,0,62.64,2.82,126.1266,6.635,2010,6,25,2246179.91,1220983.17,792299.15,1582874.6925,631301.1611990543
40,2010-06-25,940405.03,0,69.72,2.81,132.4976,5.435,2010,6,25,893995.44,2246179.91,1970340.25,1325390.8875,630626.5503525825
31,2010-06-25,1303523.73,0,87.01,2.653,210.9950134,8.2,2010,6,25,940405.03,893995.44,1220983.17,1346026.0275,627413.6070995714
28,2010-06-25,1231025.07,0,87.27,3.084,126.1266,14.099,2010,6,25,1303523.73,940405.03,2246179.91,1092237.3175,205147.81164916806
10,2010-06-25,1768172.31,0,90.32,3.084,126.1266,9.524,2010,6,25,1231025.07,1303523.73,893995.44,1310781.5350000001,342928.0031113546
19,2010-06-25,1450407.32,0,72.3,2.958,132.4976,8.185,2010,6,25,1768172.31,1231025.07,940405.03,1438282.1075,238110.52502522236
26,2010-06-25,976242.09,0,63.78,2.81,132.4976,8.512,2010,6,25,1450407.32,1768172.31,1303523.73,1356461.6975,335972.57124059915
44,2010-06-25,288247.24,0,71.83,2.82,126.1266,7.972,2010,6,25,976242.09,1450407.32,1231025.07,1120767.24,643369.5092730232
27,2010-06-25,1962625.01,0,78.02,2.958,136.3483143,8.058,2010,6,25,288247.24,976242.09,1768172.31,1169380.415,712252.5754019136
20,2010-06-25,1973135.87,0,75.17,2.808,204.5675459,7.856,2010,6,25,1962625.01,288247.24,1450407.32,1300062.5525,820700.2334108915
38,2010-06-25,322046.76,0,87.27,3.084,126.1266,14.099,2010,6,25,1973135.87,1962625.01,976242.09,1136513.72,960088.3527674794
4,2010-06-25,1846651.95,0,81.1,2.654,126.1266,7.896,2010,6,25,322046.76,1973135.87,288247.24,1526114.8975,804755.2236420924
8,2010-06-25,814919.11,0,81.78,2.653,214.7126286,6.29,2010,6,25,1846651.95,322046.76,1962625.01,1239188.4225,801840.3979922251
43,2010-06-25,625196.14,0,88.48,2.653,203.2673857,9.593,2010,6,25,814919.11,1846651.95,1973135.87,902203.49,661542.7322823204
16,2010-06-25,546554.96,0,62.37,2.715,189.4533931,6.842,2010,6,25,625196.14,814919.11,322046.76,958330.54,602832.0447318447
5,2010-06-25,295257.3,0,83.72,2.653,211.8960815,6.465,2010,6,25,546554.96,625196.14,1846651.95,570481.8775,215301.55332640893
42,2010-06-25,484327.56,0,90.32,3.084,126.1266,9.524,2010,6,25,295257.3,546554.96,814919.11,487833.99,140729.75183316972
3,2010-06-25,357346.48,0,83.79,2.653,214.6660741,7.343,2010,6,25,484327.56,295257.3,625196.14,420871.57499999995,114945.43499116859
37,2010-06-25,485419.39,0,84.14,2.653,210.0975233,8.464,2010,6,25,357346.48,484327.56,546554.96,405587.6825,94996.62582137156
32,2010-06-25,1124763.74,0,72.42,2.715,189.4533931,8.963,2010,6,25,485419.39,357346.48,295257.3,612964.2925,346455.50538301974
30,2010-06-25,453210.24,0,87.01,2.653,210.9950134,8.2,2010,6,25,1124763.74,485419.39,484327.56,605184.9624999999,350630.9208990329
39,2010-06-25,1280414.8,0,83.24,2.653,210.0975233,8.464,2010,6,25,453210.24,1124763.74,357346.48,835952.0425,428300.42698514566
15,2010-06-25,672194.03,0,72.79,2.958,132.4976,8.185,2010,6,25,1280414.8,453210.24,485419.39,882645.7025000001,385376.9245468023
9,2010-06-25,509263.28,0,85.02,2.653,214.8965756,6.384,2010,6,25,672194.03,1280414.8,1124763.74,728770.5875,379310.4301244225
21,2010-06-25,769848.75,0,87.01,2.653,210.9950134,8.2,2010,6,25,509263.28,672194.03,453210.24,807930.2150000001,332825.34509850753
25,2010-07-02,759407.87,0,66.42,2.815,204.4650559,7.527,2010,7,26,769848.75,509263.28,1280414.8,677678.4825,120511.14837017552
17,2010-07-02,958875.37,0,68.98,2.814,126.1392,6.697,2010,7,26,759407.87,769848.75,672194.03,749348.8175,184448.61370122185
20,2010-07-02,2143676.77,0,70.1,2.815,204.4650559,7.527,2010,7,26,958875.37,759407.87,509263.28,1157952.19,663512.4673587732
30,2010-07-02,450337.47,0,82.29,2.669,210.8803726,8.099,2010,7,26,2143676.77,958875.37,769848.75,1078074.37,740567.0868396774
23,2010-07-02,1549113.18,0,64.76,2.815,132.5218667,5.326,2010,7,26,450337.47,2143676.77,759407.87,1275500.6975,732516.0825251623
44,2010-07-02,300628.19,0,78.82,2.814,126.1392,7.804,2010,7,26,1549113.18,450337.47,958875.37,1110938.9025,885351.5128362675
33,2010-07-02,267495.76,0,97.66,2.978,126.1392,9.495,2010,7,26,300628.19,1549113.18,2143676.77,641893.65,610021.0214779724
1,2010-07-02,1492418.14,0,80.91,2.669,211.2235333,7.787,2010,7,26,267495.76,300628.19,450337.47,902413.8174999999,714514.2982548205
12,2010-07-02,951957.31,0,91.98,3.105,126.1392,14.18,2010,7,26,1492418.14,267495.76,1549113.18,753124.85,585000.7852285517
36,2010-07-02,434252.15,0,81.85,2.606,209.984205,8.36,2010,7,26,951957.31,1492418.14,300628.19,786530.84,553516.180726056
29,2010-07-02,581473.55,0,72.88,2.815,132.5218667,10.409,2010,7,26,434252.15,951957.31,267495.76,865025.2875,471573.9785494581
16,2010-07-02,610641.42,0,64.44,2.728,189.4882603,6.868,2010,7,26,581473.55,434252.15,1492418.14,644581.1075,218977.06609565378
18,2010-07-02,1257928.35,0,71.22,2.815,132.5218667,9.342,2010,7,26,610641.42,581473.55,951957.31,721073.8675,366134.31375063333
31,2010-07-02,1311704.92,0,82.29,2.669,210.8803726,8.099,2010,7,26,1257928.35,610641.42,434252.15,940437.06,398438.8320973814
28,2010-07-02,1399960.15,0,91.98,3.105,126.1392,14.18,2010,7,26,1311704.92,1257928.35,581473.55,1145058.71,361057.2895013148
22,2010-07-02,1120259.71,0,72.88,2.815,136.3722893,8.433,2010,7,26,1399960.15,1311704.92,610641.42,1272463.2825,117150.2583302469
27,2010-07-02,2024554.1,0,76.25,2.958,136.3722893,7.982,2010,7,26,1120259.71,1399960.15,1257928.35,1464119.72,391438.8510971624
38,2010-07-02,361181.48,0,91.98,3.105,126.1392,14.18,2010,7,26,2024554.1,1120259.71,1311704.92,1226488.8599999999,689696.0465651286
37,2010-07-02,498292.53,0,81.85,2.669,209.984205,8.36,2010,7,26,361181.48,2024554.1,1399960.15,1001071.9550000001,758060.7698319878
10,2010-07-02,1845893.87,0,92.89,2.978,126.1392,9.199,2010,7,26,498292.53,361181.48,1120259.71,1182480.495,874042.429530244
3,2010-07-02,381151.72,0,82.2,2.669,214.5463222,7.346,2010,7,26,1845893.87,498292.53,2024554.1,771629.9,718725.1467274752
19,2010-07-02,1549018.68,0,66.25,2.958,132.5218667,8.099,2010,7,26,381151.72,1845893.87,361181.48,1068589.2,737749.6449742097
14,2010-07-02,2334788.42,0,76.61,2.815,182.3187801,8.743,2010,7,26,1549018.68,381151.72,498292.53,1527713.1724999999,830194.0537001982
15,2010-07-02,709337.11,0,66.13,2.958,132.5218667,8.099,2010,7,26,2334788.42,1549018.68,1845893.87,1243573.9825,878109.06813704
45,2010-07-02,800147.84,0,76.61,2.815,182.3187801,8.743,2010,7,26,709337.11,2334788.42,381151.72,1348323.0125,757670.0589057102
4,2010-07-02,1881337.21,0,73.66,2.668,126.1392,7.372,2010,7,26,800147.84,709337.11,1549018.68,1431402.645,803825.9009106603
2,2010-07-02,2003940.64,0,82.74,2.669,210.8803726,8.099,2010,7,26,1881337.21,800147.84,2334788.42,1348690.7,688654.9863775627
21,2010-07-02,711470.8,0,82.29,2.669,210.8803726,8.099,2010,7,26,2003940.64,1881337.21,709337.11,1349224.1224999998,687995.1842224651
35,2010-07-02,1245827.08,0,76.25,2.815,136.3722893,8.861,2010,7,26,711470.8,2003940.64,800147.84,1460643.9324999999,599877.9900090492
7,2010-07-02,575570.77,0,61.31,2.728,189.4882603,9.017,2010,7,26,1245827.08,711470.8,1881337.21,1134202.3225,647990.7352677173
40,2010-07-02,1087578.78,0,65.47,2.815,132.5218667,5.326,2010,7,26,575570.77,1245827.08,2003940.64,905111.8575,313833.9413077405
24,2010-07-02,1563387.94,0,71.12,2.958,132.5218667,8.117,2010,7,26,1087578.78,575570.77,711470.8,1118091.1425,412256.015292936
13,2010-07-02,2018314.71,0,78.82,2.814,126.1392,7.951,2010,7,26,1563387.94,1087578.78,1245827.08,1311213.0499999998,620421.0354168884
42,2010-07-02,507168.8,0,92.89,2.978,126.1392,9.199,2010,7,26,2018314.71,1563387.94,575570.77,1294112.5575,647794.8924422467
5,2010-07-02,305993.27,0,81.25,2.669,211.7801861,6.496,2010,7,26,507168.8,2018314.71,1087578.78,1098716.18,824604.7974117438
9,2010-07-02,528832.54,0,78.55,2.669,214.7765028,6.442,2010,7,26,305993.27,507168.8,1563387.94,840077.3300000001,791873.4148469814
6,2010-07-02,1759777.25,0,80.34,2.669,212.746898,6.973,2010,7,26,528832.54,305993.27,2018314.71,775442.9650000001,663848.5595593796
39,2010-07-02,1352547.7,0,81.35,2.669,209.984205,8.36,2010,7,26,1759777.25,528832.54,507168.8,986787.6900000001,684226.3773778514
43,2010-07-02,667353.79,0,80.17,2.669,203.1641524,9.816,2010,7,26,1352547.7,1759777.25,305993.27,1077127.82,580347.2593517487
11,2010-07-02,1302600.14,0,83.09,2.669,214.5463222,7.346,2010,7,26,667353.79,1352547.7,528832.54,1270569.72,451272.20263927773
41,2010-07-02,1273279.79,0,69.39,2.728,189.4882603,7.335,2010,7,26,1302600.14,667353.79,1759777.25,1148945.355,322724.4413060005
32,2010-07-02,1187988.64,0,74.74,2.728,189.4882603,9.017,2010,7,26,1273279.79,1302600.14,1352547.7,1107805.5899999999,297631.61637942237
8,2010-07-02,852333.75,0,74.78,2.669,214.5928119,6.315,2010,7,26,1187988.64,1273279.79,667353.79,1154050.58,206935.91094444905
26,2010-07-02,1078455.48,0,58.9,2.815,132.5218667,8.445,2010,7,26,852333.75,1187988.64,1302600.14,1098014.415,182167.3716955701
34,2010-07-02,919229.36,0,73.66,2.668,126.1392,9.816,2010,7,26,1078455.48,852333.75,1273279.79,1009501.8075,152165.55830529306
25,2010-07-09,719591.13,0,75.24,2.793,204.3625658,7.527,2010,7,27,919229.36,1078455.48,1187988.64,892402.4299999999,149225.4068092562
17,2010-07-09,836915.92,0,62.41,2.802,126.1518,6.697,2010,7,27,719591.13,919229.36,852333.75,888547.9725,150796.21173040633
2,2010-07-09,1880902.62,0,82.59,2.642,210.7657317,8.099,2010,7,27,836915.92,719591.13,1078455.48,1089159.7575,534147.6151474612
7,2010-07-09,593462.34,0,58.0,2.711,189.5231276,9.017,2010,7,27,1880902.62,836915.92,919229.36,1007718.0025000001,590550.4709435382
41,2010-07-09,1176079.59,0,60.93,2.711,189.5231276,7.335,2010,7,27,593462.34,1880902.62,719591.13,1121840.1175000002,559607.8022911812
44,2010-07-09,280472.78,0,71.33,2.802,126.1518,7.804,2010,7,27,1176079.59,593462.34,836915.92,982729.3325,704460.2268008834
39,2010-07-09,1330473.47,0,81.1,2.642,209.8708867,8.36,2010,7,27,280472.78,1176079.59,1880902.62,845122.045,492361.75790018815
6,2010-07-09,1690317.99,0,80.93,2.642,212.6296549,6.973,2010,7,27,1330473.47,280472.78,593462.34,1119335.9575,599308.1569657935
19,2010-07-09,1577541.24,0,78.22,2.94,132.5461333,8.099,2010,7,27,1690317.99,1330473.47,1176079.59,1219701.37,643933.2724213056
45,2010-07-09,787062.0,0,82.45,2.793,182.2569603,8.743,2010,7,27,1577541.24,1690317.99,280472.78,1346348.6749999998,402002.6943272843
3,2010-07-09,349214.18,0,81.75,2.642,214.4265704,7.346,2010,7,27,787062.0,1577541.24,1330473.47,1101033.8525,642424.1146292381
13,2010-07-09,1870843.9,0,71.33,2.802,126.1518,7.951,2010,7,27,349214.18,787062.0,1690317.99,1146165.3299999998,701268.028324164
9,2010-07-09,485389.15,0,78.51,2.642,214.6564301,6.442,2010,7,27,1870843.9,349214.18,1577541.24,873127.3075,689848.1668824455
26,2010-07-09,1122356.53,0,71.08,2.806,132.5461333,8.445,2010,7,27,485389.15,1870843.9,787062.0,956950.94,696245.6086717563
32,2010-07-09,1077253.67,0,67.55,2.711,189.5231276,9.017,2010,7,27,1122356.53,485389.15,349214.18,1138960.8125,567712.4405378714
28,2010-07-09,1340293.87,0,90.37,3.1,126.1518,14.18,2010,7,27,1077253.67,1122356.53,1870843.9,1006323.305,365788.44437503204
27,2010-07-09,2119163.01,0,82.69,2.94,136.3962643,7.982,2010,7,27,1340293.87,1077253.67,485389.15,1414766.77,483438.7644397185
15,2010-07-09,691497.62,0,77.33,2.94,132.5461333,8.099,2010,7,27,2119163.01,1340293.87,1122356.53,1307052.0425,603419.086454369
14,2010-07-09,2236209.13,0,82.45,2.793,182.2569603,8.743,2010,7,27,691497.62,2119163.01,1077253.67,1596790.9075,722743.6021564284
11,2010-07-09,1280156.47,0,83.01,2.642,214.4265704,7.346,2010,7,27,2236209.13,691497.62,1340293.87,1581756.5574999999,730442.2070269316
5,2010-07-09,291808.87,0,81.14,2.642,211.6642907,6.496,2010,7,27,1280156.47,2236209.13,2119163.01,1124918.0225,844786.1675148561
30,2010-07-09,436293.4,0,81.67,2.642,210.7657317,8.099,2010,7,27,291808.87,1280156.47,691497.62,1061116.9675,896485.6075079828
24,2010-07-09,1665502.55,0,79.05,2.94,132.5461333,8.117,2010,7,27,436293.4,291808.87,2236209.13,918440.3225,661834.1119590793
22,2010-07-09,1092654.26,0,79.22,2.806,136.3962643,8.433,2010,7,27,1665502.55,436293.4,1280156.47,871564.77,633718.0840684817
18,2010-07-09,1171391.41,0,79.75,2.806,132.5461333,9.342,2010,7,27,1092654.26,1665502.55,291808.87,1091460.405,505027.58324898843
42,2010-07-09,570069.48,0,91.03,3.1,126.1518,9.199,2010,7,27,1171391.41,1092654.26,436293.4,1124904.4249999998,448437.75557059754
40,2010-07-09,1058250.91,0,76.67,2.806,132.5461333,5.326,2010,7,27,570069.48,1171391.41,1665502.55,973091.5149999999,272822.8861375431
43,2010-07-09,718748.33,0,81.52,2.642,203.060919,9.816,2010,7,27,1058250.91,570069.48,1092654.26,879615.0325,282099.73191702785
20,2010-07-09,2107285.85,0,78.09,2.793,204.3625658,7.527,2010,7,27,718748.33,1058250.91,1171391.41,1113588.6425,693255.2096718153
8,2010-07-09,845289.77,0,72.49,2.642,214.4729952,6.315,2010,7,27,2107285.85,718748.33,570069.48,1182393.7149999999,632308.7352932597
29,2010-07-09,563449.43,0,79.22,2.806,132.5461333,10.409,2010,7,27,845289.77,2107285.85,1058250.91,1058693.345,708499.9355287747
1,2010-07-09,1546074.18,0,80.48,2.642,211.108414,7.787,2010,7,27,563449.43,845289.77,718748.33,1265524.8075,696844.5368265959
34,2010-07-09,911210.81,0,75.0,2.637,126.1518,9.816,2010,7,27,1546074.18,563449.43,2107285.85,966506.0475,414770.9433495474
35,2010-07-09,1268766.76,0,82.69,2.793,136.3962643,8.861,2010,7,27,911210.81,1546074.18,845289.77,1072375.295,427371.7228465179
33,2010-07-09,302423.93,0,95.88,3.1,126.1518,9.495,2010,7,27,1268766.76,911210.81,563449.43,1007118.9199999999,536881.6626139034
31,2010-07-09,1315118.4,0,81.67,2.642,210.7657317,8.099,2010,7,27,302423.93,1268766.76,1546074.18,949379.975,467540.2026467742
38,2010-07-09,343850.34,0,90.37,3.1,126.1518,14.18,2010,7,27,1315118.4,302423.93,911210.81,807539.8574999999,559915.5594818875
4,2010-07-09,1812208.22,0,80.35,2.637,126.1518,7.372,2010,7,27,343850.34,1315118.4,1268766.76,943400.2224999999,744605.5799676083
12,2010-07-09,943506.28,0,90.37,3.1,126.1518,14.18,2010,7,27,1812208.22,343850.34,302423.93,1103670.81,619062.5084182956
23,2010-07-09,1417535.78,0,77.16,2.806,132.5461333,5.326,2010,7,27,943506.28,1812208.22,1315118.4,1129275.155,632691.0710428993
10,2010-07-09,1769793.37,0,91.03,3.1,126.1518,9.199,2010,7,27,1417535.78,943506.28,343850.34,1485760.9125,402466.16282607306
37,2010-07-09,502456.04,0,81.74,2.642,209.8708867,8.36,2010,7,27,1769793.37,1417535.78,1812208.22,1158322.8675000002,552990.3468459442
21,2010-07-09,714677.47,0,81.67,2.642,210.7657317,8.099,2010,7,27,502456.04,1769793.37,943506.28,1101115.665,593009.1026565777
36,2010-07-09,471713.59,0,81.74,2.596,209.8708867,8.36,2010,7,27,714677.47,502456.04,1417535.78,864660.1174999999,613014.3463694465
16,2010-07-09,614253.33,0,61.79,2.711,189.5231276,6.868,2010,7,27,471713.59,714677.47,1769793.37,575775.1074999999,111023.90883398161
6,2010-07-16,1560120.8,0,83.75,2.623,212.6212163,6.973,2010,7,28,614253.33,471713.59,502456.04,840191.2975,490195.8777013162
5,2010-07-16,280701.7,0,83.98,2.623,211.6561123,6.496,2010,7,28,1560120.8,614253.33,714677.47,731697.355,568936.7692243529
42,2010-07-16,558837.27,0,91.8,2.971,126.1498065,9.199,2010,7,28,280701.7,1560120.8,471713.59,753478.2749999999,557212.8734887531
38,2010-07-16,338277.71,0,97.18,3.094,126.1498065,14.18,2010,7,28,558837.27,280701.7,614253.33,684484.37,595937.8735243722
3,2010-07-16,352728.78,0,84.32,2.623,214.4176476,7.346,2010,7,28,338277.71,558837.27,1560120.8,382636.365,121517.61019902183
31,2010-07-16,1335433.72,0,85.61,2.623,210.7577954,8.099,2010,7,28,352728.78,338277.71,280701.7,646319.37,470324.99544763356
30,2010-07-16,438068.71,0,85.61,2.623,210.7577954,8.099,2010,7,28,1335433.72,352728.78,558837.27,616127.23,481555.0374662477
12,2010-07-16,916402.76,0,97.18,3.094,126.1498065,14.18,2010,7,28,438068.71,1335433.72,338277.71,760658.4924999999,456469.66205160815
39,2010-07-16,1339811.68,0,83.86,2.623,209.8630532,8.36,2010,7,28,916402.76,438068.71,352728.78,1007429.2174999999,428377.65989972575
41,2010-07-16,1179788.38,0,69.06,2.699,189.6125456,7.335,2010,7,28,1339811.68,916402.76,1335433.72,968517.8825,394371.49059188535
8,2010-07-16,848630.57,0,77.49,2.623,214.4640599,6.315,2010,7,28,1179788.38,1339811.68,438068.71,1071158.3475,229087.32006658244
29,2010-07-16,512292.01,0,76.3,2.796,132.5667742,10.409,2010,7,28,848630.57,1179788.38,916402.76,970130.66,367422.9703432964
22,2010-07-16,988392.99,0,76.3,2.796,136.4179827,8.433,2010,7,28,512292.01,848630.57,1339811.68,882275.9874999999,281540.1686178693
28,2010-07-16,1225336.41,0,97.18,3.094,126.1498065,14.18,2010,7,28,988392.99,512292.01,1179788.38,893662.995,298022.8031944976
40,2010-07-16,959229.09,0,74.25,2.796,132.5667742,5.326,2010,7,28,1225336.41,988392.99,848630.57,921312.625,297582.34660193283
18,2010-07-16,1115514.61,0,76.9,2.796,132.5667742,9.342,2010,7,28,959229.09,1225336.41,512292.01,1072118.275,122628.06941127038
17,2010-07-16,876591.41,0,65.66,2.791,126.1498065,6.697,2010,7,28,1115514.61,959229.09,988392.99,1044167.8800000001,156214.45034351526
7,2010-07-16,557166.35,0,62.19,2.699,189.6125456,9.017,2010,7,28,876591.41,1115514.61,1225336.41,877125.365,235191.0642989823
19,2010-07-16,1412157.02,0,74.6,2.933,132.5667742,8.099,2010,7,28,557166.35,876591.41,959229.09,990357.3475000001,362480.54335274454
16,2010-07-16,586583.69,0,67.68,2.699,189.6125456,6.868,2010,7,28,1412157.02,557166.35,1115514.61,858124.6174999999,396485.9306160092
45,2010-07-16,723708.99,0,77.84,2.783,182.2604411,8.743,2010,7,28,586583.69,1412157.02,876591.41,819904.0125,401450.10459335474
27,2010-07-16,1880691.64,0,78.26,2.933,136.4179827,7.982,2010,7,28,723708.99,586583.69,557166.35,1150785.335,606024.2218695428
37,2010-07-16,485150.01,0,84.43,2.623,209.8630532,8.36,2010,7,28,1880691.64,723708.99,1412157.02,919033.5824999999,648515.1762548541
32,2010-07-16,1120172.24,0,76.2,2.699,189.6125456,9.017,2010,7,28,485150.01,1880691.64,586583.69,1052430.72,611138.4035397803
20,2010-07-16,2031852.16,0,75.14,2.783,204.3571656,7.527,2010,7,28,1120172.24,485150.01,723708.99,1379466.5125,717372.3319393987
